,index,rt,stimulus,key_press,name_x,trial_type,trial_index,time_elapsed,internal_node_id,response,certainty,char,set,transposition,order,shift_amount,shift_position,probe_pitches,shifted_pitches,swapped_pitches,shift_direction,question_num,has_decoy,subject,sona_x,block,time,malformed,option_1,option_2,chose,Unnamed: 0,subject_age,Did this strategy change throughout the task?,How did you listen to the task?,"If you have had musical training, how old were you during this period (i.e., age-range)?",What is your first language?,Did you notice any change in the music? Elaborate,Q15 - Parent Topics,Q15 - Topics,How did you arrive at this experiment?,What is your first language (if other)?,"Did you notice any particular changes in the music? In other words, did you base your discriminations on specific features of the melodies?",subject_gender,How did your strategy change throughout the task?,Would you consider yourself a musical person? (0-10),How many years of formal musical training do you have?,Do you play any instruments (with or without formal training)?,Which instruments do you play (if any)?,I understood the instructions of the task,I found the task difficult,What general strategy (if any) did you use to judge the similarity across the melodies?,RecordedDate,sona_y,understood task,I7_count,I5_count,I1_count,I11_count,name_y,id,triads,propriety,lerdahl_instable_modes,unique_step_sizes,IC1,IC2,IC3,IC4,IC5,IC6,IV_sum,num_of_trichords,total_trichords,num_of_triads,consecutive_semitones,subset_of_diatonic,cardinality,step_mean_error,step_mean_error_cents,unevenness,binary_unevenness,subset_of_MOLT,num_of_transpositions,dissonance_min,dissonance_max,dissonance_med,dissonance_mean,violations,role_clarity,motive_strength,lev_penta,lev_dia,stackable_in_3rds,fully_scalar,imperfections,area,inverse_cardinal,prime_form,diatonic_parents,harmonicm_parents,melodicm_parents,unique_diads,total_diads,sameness_quotient,coherence_quotient,note2,note3,note4,note5,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,necklace_family,necklace_family_members,evenness_of_spread,step_similarity,constituent_similarity,roughness,cardinality_variety_ratio,mode_variance,differences,ambiguities,contradictions,virtual_cardinality,edo,fragment1_name,fragment2_name,step_mean_error_min,step_mean_error_max,runs,smallest_step,step_sizes,fragment1_EOS,fragment2_EOS,rahn_differences,rahn_contradictions,rahn_ambiguities,symmetry_norm,symmetry_distinct,symmetry_manifestations,symmetry_ratio,symmetry_distinct_edges,symmetry_distinct_triads,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name,tonal_entropy,key_r,section
915,5282,914.5750000025146,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,32,56883,0.0-32.0,1st,high,A,0 2 3 6 8,2,"['shifted', 'swapped']",1,6,5 8 14 10 5 2 8 10 14 5 10 14,5 8 14 10 5 2 9 10 14 5 10 14,5 8 14 10 5 8 2 10 14 5 10 14,up,21,False,SSS0040,39889,6,2020-09-16 23:02:51.195000+00:00,probe doesn't include all set's notes.,shifted,swapped,shifted,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,2,0,0,333,40,1,improper,0,4,1,2,2,2,1,2,10,8,14,5,1,False,5,0.88,88,2.533333333,1.033333333,6,12,0.145893085,0.279890152,0.145893085,0.214032813,8,1.6,6,2,3,False,False,4,0.652229086,357,1,0,0,1,6,16,0.1,0.6,2,3,6,8,20,20,24,4,"1,3,4,5",12,4 3 2 2 1,12,0.003333333,0.853333333,0.833333333,0.214032813,0.633333333,120,36,8,2,6,12,S6-13,S6-5,0,5,5,100,"100,200,300,400",0.00617284,0.006944444,36,2,8,0.1125,20,29,1.45,6,8,1,1,1,"0,2,3,6,8",12-333,"0,2,3,6,8",12-333,"0,4,6,12,16",24-69713,1.961669115,0.6847838606923242,0.0
916,5280,496.23499996960163,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,10,19179,0.0-10.0,1st,high,A,0 2 3 6 8,2,"['swapped', 'shifted']",-1,6,10 8 4 10 8 14 4 5 10 5 4 10,10 8 4 10 8 14 3 5 10 5 4 10,10 8 4 10 8 4 14 5 10 5 4 10,down,1,False,SSS0040,39889,6,2020-09-16 23:02:51.195000+00:00,,swapped,shifted,swapped,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,2,2,0,333,40,1,improper,0,4,1,2,2,2,1,2,10,8,14,5,1,False,5,0.88,88,2.533333333,1.033333333,6,12,0.145893085,0.279890152,0.145893085,0.214032813,8,1.6,6,2,3,False,False,4,0.652229086,357,1,0,0,1,6,16,0.1,0.6,2,3,6,8,20,20,24,4,"1,3,4,5",12,4 3 2 2 1,12,0.003333333,0.853333333,0.833333333,0.214032813,0.633333333,120,36,8,2,6,12,S6-13,S6-5,0,5,5,100,"100,200,300,400",0.00617284,0.006944444,36,2,8,0.1125,20,29,1.45,6,8,1,1,1,"0,2,3,6,8",12-333,"0,2,3,6,8",12-333,"0,4,6,12,16",24-69713,1.961669115,0.5120941285996602,0.0
917,5275,780.80000000773,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,175,310700,0.0-175.0,1st,high,A,0 2 3 6 8,-3,"['swapped', 'shifted']",1,6,-1 0 -3 3 5 -3 3 -1 5 0 -1 9,-1 0 -3 3 5 -3 4 -1 5 0 -1 9,-1 0 -3 3 5 3 -3 -1 5 0 -1 9,up,151,False,SSS0040,39889,5,2020-09-16 22:55:33.320000+00:00,,swapped,shifted,swapped,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,1,2,0,333,40,1,improper,0,4,1,2,2,2,1,2,10,8,14,5,1,False,5,0.88,88,2.533333333,1.033333333,6,12,0.145893085,0.279890152,0.145893085,0.214032813,8,1.6,6,2,3,False,False,4,0.652229086,357,1,0,0,1,6,16,0.1,0.6,2,3,6,8,20,20,24,4,"1,3,4,5",12,4 3 2 2 1,12,0.003333333,0.853333333,0.833333333,0.214032813,0.633333333,120,36,8,2,6,12,S6-13,S6-5,0,5,5,100,"100,200,300,400",0.00617284,0.006944444,36,2,8,0.1125,20,29,1.45,6,8,1,1,1,"0,2,3,6,8",12-333,"0,2,3,6,8",12-333,"0,4,6,12,16",24-69713,1.961669115,0.5207865943558451,0.0
918,5197,510.6849999865517,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,200,1076428,0.0-200.0,2nd,high,L,0 1 3 4 8,3,"['shifted', 'swapped']",-1,6,7 6 11 6 15 11 3 4 15 4 3 15,7 6 11 6 15 11 2 4 15 4 3 15,7 6 11 6 15 3 11 4 15 4 3 15,down,171,False,SSS0040,39889,1,2020-09-16 22:23:00.070000+00:00,,shifted,swapped,swapped,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,2,3,2,283,16,2,improper,1,3,2,1,2,3,2,0,10,10,12,5,1,False,5,1.28,128,3.6,1.3,2,12,0.169759231,0.332526207,0.20417575,0.243205121,6,1.2,6,2,3,True,False,3,0.572651615,283,1,0,1,1,5,13,0.2,0.32,1,3,4,8,21,21,22,1,2,15,4 4 2 1 1,6,0.007222222,0.786666667,0.814814815,0.243205121,0.688888889,160,32,4,13,7,12,S4-7,S8-17,0,5,4,100,"100,200,400",0.00462963,0.0,32,13,4,0.083333333,21,28,1.333333333,5,10,2,2,2,"0,1,3,4,8",12-283,"0,1,3,4,8",12-283,"0,2,6,8,16",24-65861,1.977386972,0.6774311349153846,0.0
919,5264,348.6800000537187,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,54,95374,0.0-54.0,1st,high,A,0 2 3 6 8,1,"['shifted', 'swapped']",1,7,1 7 9 1 7 1 4 7 4 9 3 9,1 7 9 1 7 1 4 8 4 9 3 9,1 7 9 1 7 4 1 7 4 9 3 9,up,41,False,SSS0040,39889,5,2020-09-16 22:55:33.320000+00:00,,shifted,swapped,shifted,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,1,0,0,333,40,1,improper,0,4,1,2,2,2,1,2,10,8,14,5,1,False,5,0.88,88,2.533333333,1.033333333,6,12,0.145893085,0.279890152,0.145893085,0.214032813,8,1.6,6,2,3,False,False,4,0.652229086,357,1,0,0,1,6,16,0.1,0.6,2,3,6,8,20,20,24,4,"1,3,4,5",12,4 3 2 2 1,12,0.003333333,0.853333333,0.833333333,0.214032813,0.633333333,120,36,8,2,6,12,S6-13,S6-5,0,5,5,100,"100,200,300,400",0.00617284,0.006944444,36,2,8,0.1125,20,29,1.45,6,8,1,1,1,"0,2,3,6,8",12-333,"0,2,3,6,8",12-333,"0,4,6,12,16",24-69713,1.961669115,0.51971395211724,0.0
920,5260,334.3100000056438,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,10,19717,0.0-10.0,1st,high,A,0 2 3 6 8,1,"['shifted', 'swapped']",-1,7,13 9 13 7 9 4 7 3 13 7 3 4,13 9 13 7 9 4 7 2 13 7 3 4,13 9 13 7 9 7 4 3 13 7 3 4,down,1,False,SSS0040,39889,5,2020-09-16 22:55:33.320000+00:00,,shifted,swapped,shifted,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,1,1,0,333,40,1,improper,0,4,1,2,2,2,1,2,10,8,14,5,1,False,5,0.88,88,2.533333333,1.033333333,6,12,0.145893085,0.279890152,0.145893085,0.214032813,8,1.6,6,2,3,False,False,4,0.652229086,357,1,0,0,1,6,16,0.1,0.6,2,3,6,8,20,20,24,4,"1,3,4,5",12,4 3 2 2 1,12,0.003333333,0.853333333,0.833333333,0.214032813,0.633333333,120,36,8,2,6,12,S6-13,S6-5,0,5,5,100,"100,200,300,400",0.00617284,0.006944444,36,2,8,0.1125,20,29,1.45,6,8,1,1,1,"0,2,3,6,8",12-333,"0,2,3,6,8",12-333,"0,4,6,12,16",24-69713,1.961669115,0.46305233389558165,0.0
921,5259,836.2649999908172,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,219,396164,0.0-219.0,2nd,high,L,0 2 3 6 8,-3,"['shifted', 'swapped']",-1,7,-1 -3 -1 -3 3 -3 -1 3 5 3 9 5,-1 -3 -1 -3 3 -3 -1 2 5 3 9 5,-1 -3 -1 -3 3 -1 -3 3 5 3 9 5,down,191,False,SSS0040,39889,4,2020-09-16 22:46:45.127000+00:00,probe doesn't include all set's notes.,shifted,swapped,swapped,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,0,0,0,333,40,1,improper,0,4,1,2,2,2,1,2,10,8,14,5,1,False,5,0.88,88,2.533333333,1.033333333,6,12,0.145893085,0.279890152,0.145893085,0.214032813,8,1.6,6,2,3,False,False,4,0.652229086,357,1,0,0,1,6,16,0.1,0.6,2,3,6,8,20,20,24,4,"1,3,4,5",12,4 3 2 2 1,12,0.003333333,0.853333333,0.833333333,0.214032813,0.633333333,120,36,8,2,6,12,S6-13,S6-5,0,5,5,100,"100,200,300,400",0.00617284,0.006944444,36,2,8,0.1125,20,29,1.45,6,8,1,1,1,"0,2,3,6,8",12-333,"0,2,3,6,8",12-333,"0,4,6,12,16",24-69713,1.961669115,0.3406762943315429,0.0
922,5249,2227.9149999958463,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,109,197405,0.0-109.0,neither,high,G,0 2 3 6 8,-2,"['swapped', 'shifted']",1,6,0 6 1 6 10 4 -2 6 10 4 0 -2,0 6 1 6 10 4 -1 6 10 4 0 -2,0 6 1 6 10 -2 4 6 10 4 0 -2,up,91,False,SSS0040,39889,4,2020-09-16 22:46:45.127000+00:00,,swapped,shifted,neither,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,2,0,0,333,40,1,improper,0,4,1,2,2,2,1,2,10,8,14,5,1,False,5,0.88,88,2.533333333,1.033333333,6,12,0.145893085,0.279890152,0.145893085,0.214032813,8,1.6,6,2,3,False,False,4,0.652229086,357,1,0,0,1,6,16,0.1,0.6,2,3,6,8,20,20,24,4,"1,3,4,5",12,4 3 2 2 1,12,0.003333333,0.853333333,0.833333333,0.214032813,0.633333333,120,36,8,2,6,12,S6-13,S6-5,0,5,5,100,"100,200,300,400",0.00617284,0.006944444,36,2,8,0.1125,20,29,1.45,6,8,1,1,1,"0,2,3,6,8",12-333,"0,2,3,6,8",12-333,"0,4,6,12,16",24-69713,1.961669115,0.5462058018999869,0.0
923,5248,597.5650000036694,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,98,176697,0.0-98.0,2nd,high,L,0 2 3 6 8,2,"['shifted', 'swapped']",-1,7,4 8 2 8 10 8 4 10 8 10 4 14,4 8 2 8 10 8 4 9 8 10 4 14,4 8 2 8 10 4 8 10 8 10 4 14,down,81,False,SSS0040,39889,4,2020-09-16 22:46:45.127000+00:00,probe doesn't include all set's notes.,shifted,swapped,swapped,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,0,0,0,333,40,1,improper,0,4,1,2,2,2,1,2,10,8,14,5,1,False,5,0.88,88,2.533333333,1.033333333,6,12,0.145893085,0.279890152,0.145893085,0.214032813,8,1.6,6,2,3,False,False,4,0.652229086,357,1,0,0,1,6,16,0.1,0.6,2,3,6,8,20,20,24,4,"1,3,4,5",12,4 3 2 2 1,12,0.003333333,0.853333333,0.833333333,0.214032813,0.633333333,120,36,8,2,6,12,S6-13,S6-5,0,5,5,100,"100,200,300,400",0.00617284,0.006944444,36,2,8,0.1125,20,29,1.45,6,8,1,1,1,"0,2,3,6,8",12-333,"0,2,3,6,8",12-333,"0,4,6,12,16",24-69713,1.961669115,0.4112624617901647,0.0
924,5243,305.14000001130626,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,43,77888,0.0-43.0,1st,high,A,0 2 3 6 8,3,"['swapped', 'shifted']",-1,7,11 9 15 11 15 9 3 15 5 6 11 6,11 9 15 11 15 9 3 14 5 6 11 6,11 9 15 11 15 3 9 15 5 6 11 6,down,31,False,SSS0040,39889,4,2020-09-16 22:46:45.127000+00:00,,swapped,shifted,swapped,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,2,1,0,333,40,1,improper,0,4,1,2,2,2,1,2,10,8,14,5,1,False,5,0.88,88,2.533333333,1.033333333,6,12,0.145893085,0.279890152,0.145893085,0.214032813,8,1.6,6,2,3,False,False,4,0.652229086,357,1,0,0,1,6,16,0.1,0.6,2,3,6,8,20,20,24,4,"1,3,4,5",12,4 3 2 2 1,12,0.003333333,0.853333333,0.833333333,0.214032813,0.633333333,120,36,8,2,6,12,S6-13,S6-5,0,5,5,100,"100,200,300,400",0.00617284,0.006944444,36,2,8,0.1125,20,29,1.45,6,8,1,1,1,"0,2,3,6,8",12-333,"0,2,3,6,8",12-333,"0,4,6,12,16",24-69713,1.961669115,0.6453221718057406,0.0
925,5220,263.4500000276603,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,10,33417,0.0-10.0,1st,high,A,0 2 3 6 8,0,"['shifted', 'swapped']",1,6,3 2 0 6 3 2 12 8 0 3 6 2,3 2 0 6 3 2 13 8 0 3 6 2,3 2 0 6 3 12 2 8 0 3 6 2,up,1,False,SSS0040,39889,3,2020-09-16 22:38:33.373000+00:00,,shifted,swapped,shifted,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,0,2,0,333,40,1,improper,0,4,1,2,2,2,1,2,10,8,14,5,1,False,5,0.88,88,2.533333333,1.033333333,6,12,0.145893085,0.279890152,0.145893085,0.214032813,8,1.6,6,2,3,False,False,4,0.652229086,357,1,0,0,1,6,16,0.1,0.6,2,3,6,8,20,20,24,4,"1,3,4,5",12,4 3 2 2 1,12,0.003333333,0.853333333,0.833333333,0.214032813,0.633333333,120,36,8,2,6,12,S6-13,S6-5,0,5,5,100,"100,200,300,400",0.00617284,0.006944444,36,2,8,0.1125,20,29,1.45,6,8,1,1,1,"0,2,3,6,8",12-333,"0,2,3,6,8",12-333,"0,4,6,12,16",24-69713,1.961669115,0.5723065848053552,0.0
926,5219,462.5600000144914,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,219,447069,0.0-219.0,1st,high,A,0 2 3 6 8,-3,"['swapped', 'shifted']",-1,7,0 3 -3 0 3 -1 9 3 9 -1 0 9,0 3 -3 0 3 -1 9 2 9 -1 0 9,0 3 -3 0 3 9 -1 3 9 -1 0 9,down,191,False,SSS0040,39889,2,2020-09-16 22:30:47.682000+00:00,probe doesn't include all set's notes.,swapped,shifted,swapped,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,0,1,0,333,40,1,improper,0,4,1,2,2,2,1,2,10,8,14,5,1,False,5,0.88,88,2.533333333,1.033333333,6,12,0.145893085,0.279890152,0.145893085,0.214032813,8,1.6,6,2,3,False,False,4,0.652229086,357,1,0,0,1,6,16,0.1,0.6,2,3,6,8,20,20,24,4,"1,3,4,5",12,4 3 2 2 1,12,0.003333333,0.853333333,0.833333333,0.214032813,0.633333333,120,36,8,2,6,12,S6-13,S6-5,0,5,5,100,"100,200,300,400",0.00617284,0.006944444,36,2,8,0.1125,20,29,1.45,6,8,1,1,1,"0,2,3,6,8",12-333,"0,2,3,6,8",12-333,"0,4,6,12,16",24-69713,1.961669115,0.5691009751351386,0.0
927,5203,506.47000002209097,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,43,107569,0.0-43.0,2nd,high,L,0 1 4 6 7,0,"['shifted', 'swapped']",1,7,6 12 7 6 4 0 7 4 0 6 7 4,6 12 7 6 4 0 7 5 0 6 7 4,6 12 7 6 4 7 0 4 0 6 7 4,up,31,False,SSS0040,39889,2,2020-09-16 22:30:47.682000+00:00,probe doesn't include all set's notes.,shifted,swapped,swapped,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,1,1,2,0,211,26,1,improper,1,4,2,1,2,1,2,2,10,8,14,5,1,False,5,1.28,128,2.666666667,1.233333333,5,12,0.16721486,0.309512061,0.280017115,0.236503267,6,0.8,6,2,3,False,False,3,0.535719582,203,0,0,0,0,6,16,0.1,0.52,1,4,6,7,20,20,24,4,"2,3,4,5",12,5 3 2 1 1,12,0.005,0.786666667,0.791666667,0.236503267,0.633333333,140,36,8,4,6,12,S7-29,S5-1,0,5,5,100,"100,200,300,500",0.006696429,0.0,36,4,8,0.1125,20,29,1.45,6,8,2,2,1,"0,1,4,6,7",12-211,"0,1,4,6,7",12-211,"0,2,8,12,14",24-20741,1.961669115,0.66937886867563,0.0
928,5213,492.47499997727573,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,153,330172,0.0-153.0,2nd,high,L,0 2 3 6 8,1,"['shifted', 'swapped']",1,7,13 7 1 7 9 1 7 4 13 4 3 4,13 7 1 7 9 1 7 5 13 4 3 4,13 7 1 7 9 7 1 4 13 4 3 4,up,131,False,SSS0040,39889,2,2020-09-16 22:30:47.682000+00:00,,shifted,swapped,swapped,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,0,2,0,333,40,1,improper,0,4,1,2,2,2,1,2,10,8,14,5,1,False,5,0.88,88,2.533333333,1.033333333,6,12,0.145893085,0.279890152,0.145893085,0.214032813,8,1.6,6,2,3,False,False,4,0.652229086,357,1,0,0,1,6,16,0.1,0.6,2,3,6,8,20,20,24,4,"1,3,4,5",12,4 3 2 2 1,12,0.003333333,0.853333333,0.833333333,0.214032813,0.633333333,120,36,8,2,6,12,S6-13,S6-5,0,5,5,100,"100,200,300,400",0.00617284,0.006944444,36,2,8,0.1125,20,29,1.45,6,8,1,1,1,"0,2,3,6,8",12-333,"0,2,3,6,8",12-333,"0,4,6,12,16",24-69713,1.961669115,0.6158081512892419,0.0
929,5208,280.41500004474074,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,98,235598,0.0-98.0,2nd,high,L,0 2 3 6 8,0,"['shifted', 'swapped']",-1,6,3 0 3 0 6 3 12 2 8 6 2 0,3 0 3 0 6 3 11 2 8 6 2 0,3 0 3 0 6 12 3 2 8 6 2 0,down,81,False,SSS0040,39889,2,2020-09-16 22:30:47.682000+00:00,,shifted,swapped,swapped,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,0,0,0,333,40,1,improper,0,4,1,2,2,2,1,2,10,8,14,5,1,False,5,0.88,88,2.533333333,1.033333333,6,12,0.145893085,0.279890152,0.145893085,0.214032813,8,1.6,6,2,3,False,False,4,0.652229086,357,1,0,0,1,6,16,0.1,0.6,2,3,6,8,20,20,24,4,"1,3,4,5",12,4 3 2 2 1,12,0.003333333,0.853333333,0.833333333,0.214032813,0.633333333,120,36,8,2,6,12,S6-13,S6-5,0,5,5,100,"100,200,300,400",0.00617284,0.006944444,36,2,8,0.1125,20,29,1.45,6,8,1,1,1,"0,2,3,6,8",12-333,"0,2,3,6,8",12-333,"0,4,6,12,16",24-69713,1.961669115,0.6954132404677883,0.0
930,5204,404.8600000096485,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,54,126246,0.0-54.0,2nd,high,L,0 2 3 6 8,3,"['swapped', 'shifted']",1,6,9 6 5 6 15 11 6 9 15 11 3 15,9 6 5 6 15 11 7 9 15 11 3 15,9 6 5 6 15 6 11 9 15 11 3 15,up,41,False,SSS0040,39889,2,2020-09-16 22:30:47.682000+00:00,,swapped,shifted,shifted,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,1,2,0,333,40,1,improper,0,4,1,2,2,2,1,2,10,8,14,5,1,False,5,0.88,88,2.533333333,1.033333333,6,12,0.145893085,0.279890152,0.145893085,0.214032813,8,1.6,6,2,3,False,False,4,0.652229086,357,1,0,0,1,6,16,0.1,0.6,2,3,6,8,20,20,24,4,"1,3,4,5",12,4 3 2 2 1,12,0.003333333,0.853333333,0.833333333,0.214032813,0.633333333,120,36,8,2,6,12,S6-13,S6-5,0,5,5,100,"100,200,300,400",0.00617284,0.006944444,36,2,8,0.1125,20,29,1.45,6,8,1,1,1,"0,2,3,6,8",12-333,"0,2,3,6,8",12-333,"0,4,6,12,16",24-69713,1.961669115,0.7199258910896412,0.0
931,5199,443.93499998841435,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,222,1115588,0.0-222.0,1st,high,A,0 2 3 6 8,-2,"['swapped', 'shifted']",1,7,10 6 1 6 10 0 -2 1 4 1 -2 4,10 6 1 6 10 0 -2 2 4 1 -2 4,10 6 1 6 10 -2 0 1 4 1 -2 4,up,191,False,SSS0040,39889,1,2020-09-16 22:23:00.070000+00:00,,swapped,shifted,swapped,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,0,2,0,0,333,40,1,improper,0,4,1,2,2,2,1,2,10,8,14,5,1,False,5,0.88,88,2.533333333,1.033333333,6,12,0.145893085,0.279890152,0.145893085,0.214032813,8,1.6,6,2,3,False,False,4,0.652229086,357,1,0,0,1,6,16,0.1,0.6,2,3,6,8,20,20,24,4,"1,3,4,5",12,4 3 2 2 1,12,0.003333333,0.853333333,0.833333333,0.214032813,0.633333333,120,36,8,2,6,12,S6-13,S6-5,0,5,5,100,"100,200,300,400",0.00617284,0.006944444,36,2,8,0.1125,20,29,1.45,6,8,1,1,1,"0,2,3,6,8",12-333,"0,2,3,6,8",12-333,"0,4,6,12,16",24-69713,1.961669115,0.7199258910896413,0.0
932,5186,509.0150000178255,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,79,851340,0.0-79.0,1st,high,A,0 1 3 4 8,2,"['swapped', 'shifted']",-1,7,10 5 3 10 14 5 6 10 6 10 3 2,10 5 3 10 14 5 6 9 6 10 3 2,10 5 3 10 14 6 5 10 6 10 3 2,down,61,False,SSS0040,39889,1,2020-09-16 22:23:00.070000+00:00,,swapped,shifted,swapped,40,18,No,"in-ear, AirPods",12-13,English,,,,SONA for course credit,,No,Female,,3.0,2-3,"Yes, but not so well",Guitar,Strongly Agree,Agree,"Judging difference between the highest high notes and the lowest low notes, keeping track of how many very high or very low notes there were.",2020-09-16 19:11:01,39889,True,2,1,2,0,283,16,2,improper,1,3,2,1,2,3,2,0,10,10,12,5,1,False,5,1.28,128,3.6,1.3,2,12,0.169759231,0.332526207,0.20417575,0.243205121,6,1.2,6,2,3,True,False,3,0.572651615,283,1,0,1,1,5,13,0.2,0.32,1,3,4,8,21,21,22,1,2,15,4 4 2 1 1,6,0.007222222,0.786666667,0.814814815,0.243205121,0.688888889,160,32,4,13,7,12,S4-7,S8-17,0,5,4,100,"100,200,400",0.00462963,0.0,32,13,4,0.083333333,21,28,1.333333333,5,10,2,2,2,"0,1,3,4,8",12-283,"0,1,3,4,8",12-283,"0,2,6,8,16",24-65861,1.977386972,0.8028226339982145,0.0
