,index,rt,stimulus,key_press,name_x,trial_type,trial_index,time_elapsed,internal_node_id,response,certainty,char,transposition,order,probe_pitches,shifted_pitches,swapped_pitches,shift_direction,question_num,has_decoy,subject,sona_x,block,time,malformed,set,option_1,option_2,chose,Unnamed: 0,subject_age,Did this strategy change throughout the task?,How did you listen to the task?,"If you have had musical training, how old were you during this period (i.e., age-range)?",What is your first language?,Did you notice any change in the music? Elaborate,How did you arrive at this experiment?,What is your first language (if other)?,"Did you notice any particular changes in the music? In other words, did you base your discriminations on specific features of the melodies?",subject_gender,How did your strategy change throughout the task?,Would you consider yourself a musical person? (0-10),How many years of formal musical training do you have?,Do you play any instruments (with or without formal training)?,Which instruments do you play (if any)?,I understood the instructions of the task,I found the task difficult,What general strategy (if any) did you use to judge the similarity across the melodies?,RecordedDate,sona_y,understood task,I7_count,I5_count,I1_count,I11_count,name_y,id,triads,propriety,lerdahl_instable_modes,unique_step_sizes,IC1,IC2,IC3,IC4,IC5,IC6,IV_sum,num_of_trichords,total_trichords,num_of_triads,consecutive_semitones,subset_of_diatonic,cardinality,step_mean_error,step_mean_error_cents,unevenness,binary_unevenness,subset_of_MOLT,num_of_transpositions,dissonance_min,dissonance_max,dissonance_med,dissonance_mean,violations,segments,role_clarity,motive_strength,lev_penta,lev_dia,stackable_in_3rds,fully_scalar,imperfections,area,inverse_cardinal,prime_form,diatonic_parents,harmonicm_parents,melodicm_parents,unique_diads,total_diads,sameness_quotient,coherence_quotient,note2,note3,note4,note5,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,necklace_family,necklace_family_members,evenness_of_spread,step_similarity,constituent_similarity,roughness,cardinality_variety_ratio,mode_variance,differences,ambiguities,contradictions,virtual_cardinality,edo,fragment1_name,fragment2_name,step_mean_error_min,step_mean_error_max,smallest_step,step_sizes,fragment1_EOS,fragment2_EOS,rahn_differences,rahn_contradictions,rahn_ambiguities,symmetry,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name
833,867,1734.6000000014901,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,208,654853,0.0-208.0,1st,high,A,0,"['shifted', 'swapped']",6 8 4 12 6 8 4 2 0 12 0 2 4 10 0 12,6 8 4 12 6 8 4 2 1 12 0 2 4 10 0 12,6 8 4 12 6 8 4 0 2 12 0 2 4 10 0 12,1,181,False,ATON0017,45568,2,2023-10-03 02:51:14.284000+00:00,,wholetone,shifted,swapped,shifted,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
834,868,4349.39999999851,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,219,682378,0.0-219.0,neither,high,G,-1,"['swapped', 'shifted']",4 8 2 6 4 10 6 12 0 2 10 12 0 8 10 0,4 8 2 6 4 10 6 13 0 2 10 12 0 8 10 0,4 8 2 6 4 10 6 0 12 2 10 12 0 8 10 0,1,191,False,ATON0017,45568,2,2023-10-03 02:51:14.284000+00:00,,wholetone,swapped,shifted,neither,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
835,870,821.8999999985099,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,21,87037,0.0-21.0,2nd,high,L,-3,"['swapped', 'shifted']",1 5 11 9 5 11 9 7 -1 1 7 1 5 1 5 3,1 5 11 9 5 11 9 7 -2 1 7 1 5 1 5 3,1 5 11 9 5 11 9 -1 7 1 7 1 5 1 5 3,-1,11,False,ATON0017,45568,3,2023-10-03 03:09:15.041000+00:00,,wholetone,swapped,shifted,shifted,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
836,875,2692.2999999970198,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,76,215589,0.0-76.0,neither,high,G,3,"['shifted', 'swapped']",11 7 11 7 11 5 3 1 9 11 1 7 3 9 1 9,11 7 11 7 11 5 3 1 10 11 1 7 3 9 1 9,11 7 11 7 11 5 3 9 1 11 1 7 3 9 1 9,1,61,False,ATON0017,45568,3,2023-10-03 03:09:15.041000+00:00,,wholetone,shifted,swapped,neither,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
837,883,376.70000000298023,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,164,948427,0.0-164.0,2nd,high,L,-1,"['swapped', 'shifted']",7 1 -1 3 7 3 7 3 11 1 7 5 1 7 3 9,7 1 -1 3 7 3 7 3 10 1 7 5 1 7 3 9,7 1 -1 3 7 3 7 11 3 1 7 5 1 7 3 9,-1,141,False,ATON0017,45568,3,2023-10-03 03:09:15.041000+00:00,,wholetone,swapped,shifted,shifted,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
838,878,658.3000000044703,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,109,293696,0.0-109.0,1st,high,A,1,"['shifted', 'swapped']",11 9 7 11 9 -1 7 5 3 1 7 1 9 11 5 3,11 9 7 11 9 -1 7 4 3 1 7 1 9 11 5 3,11 9 7 11 9 -1 7 3 5 1 7 1 9 11 5 3,-1,91,False,ATON0017,45568,3,2023-10-03 03:09:15.041000+00:00,,wholetone,shifted,swapped,shifted,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
839,880,6508.60000000149,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,131,349386,0.0-131.0,neither,high,G,2,"['swapped', 'shifted']",-1 1 5 9 11 1 7 -1 5 7 -1 3 -1 1 9 -1,-1 1 5 9 11 1 7 0 5 7 -1 3 -1 1 9 -1,-1 1 5 9 11 1 7 5 -1 7 -1 3 -1 1 9 -1,1,111,False,ATON0017,45568,3,2023-10-03 03:09:15.041000+00:00,,wholetone,swapped,shifted,neither,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
840,882,673.1000000089407,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,153,924403,0.0-153.0,2nd,high,L,-3,"['swapped', 'shifted']",11 7 5 3 9 11 9 1 -1 3 11 5 7 9 3 5,11 7 5 3 9 11 9 0 -1 3 11 5 7 9 3 5,11 7 5 3 9 11 9 -1 1 3 11 5 7 9 3 5,-1,131,False,ATON0017,45568,3,2023-10-03 03:09:15.041000+00:00,,wholetone,swapped,shifted,shifted,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
841,865,1680.9000000059605,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,186,605538,0.0-186.0,neither,high,G,-2,"['swapped', 'shifted']",6 10 6 10 4 6 4 0 8 2 4 8 12 8 10 0,6 10 6 10 4 6 4 -1 8 2 4 8 12 8 10 0,6 10 6 10 4 6 4 8 0 2 4 8 12 8 10 0,-1,161,False,ATON0017,45568,2,2023-10-03 02:51:14.284000+00:00,,wholetone,swapped,shifted,neither,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
842,876,5410.0,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,87,245945,0.0-87.0,1st,high,A,0,"['swapped', 'shifted']",5 7 9 1 9 3 7 -1 1 3 7 11 3 11 7 11,5 7 9 1 9 3 7 -1 2 3 7 11 3 11 7 11,5 7 9 1 9 3 7 1 -1 3 7 11 3 11 7 11,1,71,False,ATON0017,45568,3,2023-10-03 03:09:15.041000+00:00,,wholetone,swapped,shifted,swapped,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
843,864,5540.0,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,175,579868,0.0-175.0,neither,high,G,-3,"['shifted', 'swapped']",12 10 4 8 2 10 2 6 12 4 10 2 4 8 4 0,12 10 4 8 2 10 2 6 11 4 10 2 4 8 4 0,12 10 4 8 2 10 2 12 6 4 10 2 4 8 4 0,-1,151,False,ATON0017,45568,2,2023-10-03 02:51:14.284000+00:00,,wholetone,shifted,swapped,neither,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
844,845,1051.5999999940395,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,181,652600,0.0-181.0,1st,high,A,0,"['shifted', 'swapped']",2 -2 4 6 4 2 -2 0 6 4 -2 8 2 4 6 0,2 -2 4 6 4 2 -2 -1 6 4 -2 8 2 4 6 0,2 -2 4 6 4 2 -2 6 0 4 -2 8 2 4 6 0,-1,151,False,ATON0017,45568,1,2023-10-03 02:39:38.133000+00:00,,wholetone,shifted,swapped,shifted,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
845,856,4632.70000000298,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,87,362391,0.0-87.0,neither,high,G,-2,"['shifted', 'swapped']",6 12 6 0 8 10 6 4 2 12 2 4 2 4 10 4,6 12 6 0 8 10 6 5 2 12 2 4 2 4 10 4,6 12 6 0 8 10 6 2 4 12 2 4 2 4 10 4,1,71,False,ATON0017,45568,2,2023-10-03 02:51:14.284000+00:00,,wholetone,shifted,swapped,neither,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
846,854,697.8999999985099,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,65,312437,0.0-65.0,1st,high,A,-1,"['shifted', 'swapped']",6 2 6 4 12 4 8 0 12 2 10 0 12 6 12 0,6 2 6 4 12 4 8 0 11 2 10 0 12 6 12 0,6 2 6 4 12 4 8 12 0 2 10 0 12 6 12 0,-1,51,False,ATON0017,45568,2,2023-10-03 02:51:14.284000+00:00,,wholetone,shifted,swapped,shifted,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
847,853,740.5,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,54,287969,0.0-54.0,1st,high,A,3,"['shifted', 'swapped']",12 8 6 10 2 10 6 4 10 0 6 2 10 4 12 0,12 8 6 10 2 10 6 4 9 0 6 2 10 4 12 0,12 8 6 10 2 10 6 10 4 0 6 2 10 4 12 0,-1,41,False,ATON0017,45568,2,2023-10-03 02:51:14.284000+00:00,,wholetone,shifted,swapped,shifted,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
848,851,826.8999999985099,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,32,230244,0.0-32.0,2nd,high,L,2,"['swapped', 'shifted']",4 2 8 12 8 4 12 10 6 12 4 12 6 8 6 8,4 2 8 12 8 4 12 11 6 12 4 12 6 8 6 8,4 2 8 12 8 4 12 6 10 12 4 12 6 8 6 8,1,21,False,ATON0017,45568,2,2023-10-03 02:51:14.284000+00:00,,wholetone,swapped,shifted,shifted,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
849,849,9197.90000000596,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,10,84572,0.0-10.0,neither,high,G,1,"['swapped', 'shifted']",2 4 8 0 6 2 4 0 2 6 8 12 6 4 10 2,2 4 8 0 6 2 4 -1 2 6 8 12 6 4 10 2,2 4 8 0 6 2 4 2 0 6 8 12 6 4 10 2,-1,1,False,ATON0017,45568,2,2023-10-03 02:51:14.284000+00:00,,wholetone,swapped,shifted,neither,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
850,846,7357.19999999553,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,203,711487,0.0-203.0,neither,high,G,-2,"['shifted', 'swapped']",6 4 2 10 4 0 8 0 -2 10 -2 10 -2 10 6 0,6 4 2 10 4 0 8 -1 -2 10 -2 10 -2 10 6 0,6 4 2 10 4 0 8 -2 0 10 -2 10 -2 10 6 0,-1,171,False,ATON0017,45568,1,2023-10-03 02:39:38.133000+00:00,,wholetone,shifted,swapped,neither,9,19.0,No,Used over-the-ear headphones ,10-18,English,Based on if the notes went up or down the scale ,SONA for course credit,,Yes,Female,,6.0,6-8,"Yes, I do alright",Piano and Flute,Agree,Neither Agree nor Disagree,The one that sounded the most out of tune is the one that I went with,2023-10-02 23:43:18,45568,True,0,0,0,0,1365,1,0,strictly proper,0,1,0,6,0,6,0,3,15,4,24,1,0,False,6,0,0,0,0.3333333333333333,1,2,0.3149724489777975,0.3149724489777975,0.3149724489777975,0.3149724489777976,12,1,2,7,3,4,False,True,6,0.8269933431326992,1365,1,0,0,0,3,18,1,1,2,4,6,8.0,12,12,12,0,,0,2 2 2 2 2 2,1,1.71193772834421e-33,1,1,0.3149724489777976,3.5,0,0,0,0,6,12,S6-21,S6-21,0,5,200,200,0,0,0,0,0,1,0,0,0,"0,2,4,6,8,10",12-1365,"0,2,4,6,8,10",12-1365,"0,4,8,12,16,20",24-1118481
